epoch,train_loss,val_loss,spearman_rho,pred_std
1,0.045181311039461027,0.010657907053091347,0.5410982548576365,0.08322194963693619
2,0.014801104875074493,0.009412007332540226,0.6054356002406931,0.0852915570139885
3,0.01309957115766075,0.008998757988798033,0.6328822335030033,0.09392951428890228
4,0.012059753029710716,0.008706802376679154,0.6436005353098279,0.09133774787187576
5,0.011317432866328293,0.008698345050195806,0.6492195923623846,0.09088348597288132
6,0.01078075676328606,0.009052563609793857,0.647194306116734,0.08773770183324814
7,0.010421630832056205,0.008545778790477387,0.6567494375994325,0.09345217794179916
8,0.010128358031726546,0.008635272719543572,0.6570611650064341,0.09064183384180069
9,0.009616813463883267,0.008884342527726505,0.6530422598242895,0.09056216478347778
10,0.009255995973944664,0.008823827726368645,0.6529790600509775,0.09384366869926453
11,0.009152317937877442,0.008721390399017362,0.6588607720081072,0.0965103954076767
12,0.008738591323296229,0.008563992084148127,0.6524111358049679,0.09233291447162628
