epoch,train_loss,val_loss,spearman_rho,pred_std
1,0.12709396394103495,0.02902341622579872,0.02370885438306925,8.284330306196352e-07
2,0.06656559344216278,0.02001335836390567,0.007859283948686603,4.407692415497877e-07
3,0.05003174951467763,0.018712028635447773,-0.003168305829852352,2.5648338919381786e-07
4,0.03753045373013261,0.017461337448966552,-0.00947668105165289,1.6796386148598685e-07
5,0.02878203459264045,0.01640389848396458,-0.00019236732929431516,1.9966130082593736e-07
6,0.022805145240041354,0.014864010147219697,0.004902111389947178,4.970761580125327e-08
7,0.019242264534068267,0.014347064390353062,-0.018144549325138676,9.496641695250219e-08
8,0.016719354622260058,0.014053843490274434,-0.011537536230939451,1.0011777362706198e-07
9,0.015384200716097227,0.013881619103255225,-0.013995227645169363,1.485198595219117e-07
10,0.014527313329412678,0.013860776367038254,-0.013709829703738506,9.388324428982742e-08
11,0.014205548780493071,0.013843101994311283,-0.014802516629955081,7.054650552618114e-08
12,0.014014088808508325,0.01384004244097524,-0.008703414501355857,4.5684721783345594e-08
13,0.01393797200443156,0.013841511243337705,-0.009983244110524592,4.137944742410582e-08
14,0.01388812674852956,0.013840791364593456,0.0001865165428108968,8.199431533739698e-08
15,0.013875302709323469,0.013840975663599864,-0.0029080042028675705,4.889076166136874e-08
16,0.013858969929120479,0.01384002127566886,-0.015353218458320944,1.5966345756623923e-07
17,0.013854447282338764,0.013840025602651402,0.01619531305880287,6.22798381755274e-08
18,0.0138621004236962,0.013841156136205962,nan,0.0
19,0.013854453342218347,0.013840988228710648,-0.005213686360577296,5.0596710821082524e-08
20,0.013859231529069482,0.01384143141143031,nan,0.0
21,0.01385376031315033,0.013840010312538106,nan,5.960464477539063e-08
22,0.013855094645332498,0.01384103956512796,nan,5.960464477539063e-08
23,0.013856263911619825,0.01384081828791051,nan,1.1920928955078125e-07
24,0.013858485644888384,0.013844241384050953,nan,0.0
25,0.013855010152136622,0.013842766866927186,nan,5.960464477539063e-08
26,0.013854075170606888,0.01384163198856433,-0.0023079011075261505,4.5415518457048165e-08
27,0.013855349289146399,0.013840442737269297,nan,5.960464477539063e-08
28,0.013854413677578553,0.013841364656612721,nan,5.960464477539063e-08
29,0.01385513766413624,0.013840621462074855,nan,5.960464477539063e-08
30,0.013855006314631742,0.013840191092565398,nan,1.1920928955078125e-07
31,0.013855293707569678,0.013845580089679512,nan,1.1920928955078125e-07
32,0.01385419234892942,0.013843220770814912,nan,0.0
33,0.013852854594494767,0.01384016753101016,nan,2.384185791015625e-07
34,0.013854200998511122,0.013843118972318895,nan,0.0
35,0.013853487281048694,0.013840921999898906,nan,5.960464477539063e-08
36,0.013853774400463589,0.013852477752216976,nan,0.0
37,0.013853978849877319,0.013840154460057088,nan,5.960464477539063e-08
38,0.01385801352395705,0.013845409358117249,0.0033190273816577232,1.1878422156996749e-07
39,0.013856429643204285,0.013840004239508378,nan,1.1920928955078125e-07
40,0.013855119638208091,0.013841628274670824,nan,0.0
41,0.013853672192267463,0.013840003584338872,nan,0.0
42,0.013853016108096786,0.013847541062270619,nan,5.960464477539063e-08
43,0.013854885607686655,0.013842423568334481,nan,5.960464477539063e-08
44,0.013854991131472968,0.01384055672507414,nan,0.0
45,0.013852336743637887,0.013849098365409063,nan,0.0
46,0.013856465848478959,0.013851760474279416,nan,0.0
47,0.013855492273023557,0.013844855084716058,nan,0.0
48,0.013855663509843658,0.013840261708850355,nan,0.0
49,0.013853492248735581,0.013840973303002513,nan,5.960464477539063e-08
50,0.013856111642570565,0.01384031677026574,nan,1.7881393432617188e-07
51,0.013853203960564917,0.013840048004363748,nan,0.0
52,0.013854503729195104,0.013843433282729373,nan,0.0
53,0.013854386118378878,0.013840151317464378,nan,0.0
54,0.013856429826429656,0.013841059043124472,-0.009438511368454994,5.963970295397303e-08
55,0.013852781308437912,0.013840042523382822,nan,0.0
56,0.013852724142706914,0.013840114895942857,nan,1.1920928955078125e-07
57,0.013852238953452537,0.013840207240652675,nan,0.0
58,0.01385303486546529,0.013847999455326023,nan,5.960464477539063e-08
59,0.013853206972240616,0.013843147227015191,nan,0.0
60,0.013853095152894877,0.013845876218113437,nan,5.960464477539063e-08
61,0.01385401180092915,0.013843102103019157,nan,5.960464477539063e-08
