epoch,train_loss,val_loss,spearman_rho,pred_std
1,0.7754272447135107,0.7364814375536847,-0.0007220678929149652,8.731450975574262e-07
2,0.7098325178620956,0.6714159280183287,-0.004623396293929639,1.0904084319918184e-06
3,0.6471094876050875,0.60843838985564,-0.007662639647885962,1.3972897932035266e-06
4,0.58611375516135,0.5474659171192706,-0.009598534559176456,1.7724480585457059e-06
5,0.5273953052404199,0.488551488650567,-0.010805246594729456,2.2060876290197484e-06
6,0.47066461514409225,0.43176858933659457,-0.011648557762634166,2.6953755423164694e-06
7,0.4195257554635532,0.37911652738785423,-0.012645938162018573,2.8297113203734625e-06
8,0.3719421013474352,0.33011237369423047,-0.013003324073305034,3.360880555192125e-06
9,0.3287526365073826,0.28426962934731315,-0.01324855782897203,3.921003099094378e-06
10,0.2895910554557599,0.24205490135084248,-0.01349319651954318,4.500673639995512e-06
11,0.25390453892869563,0.20476640012801386,-0.013513511808652172,4.690630703407805e-06
12,0.22288271290103134,0.17166413683800777,-0.013615972550601388,5.25164932696498e-06
13,0.19873623640177426,0.14262091029221488,-0.013763508183911949,5.802579380542738e-06
14,0.17708004458424886,0.11796808492007733,-0.013817242740153496,6.325336016743677e-06
15,0.16219369206340253,0.0974892778085398,-0.01389325683084259,6.8083795667917e-06
16,0.14831875825717528,0.08070850695165153,-0.013930799805545265,7.248260772030335e-06
17,0.1366778230981315,0.06739371645860175,-0.013956327492444385,7.633335371792782e-06
18,0.12939253233426934,0.057022198430368584,-0.014007820762385704,7.958649803185835e-06
19,0.12461136454721584,0.049280623471405875,-0.014085945077975948,8.213297405745834e-06
20,0.11912452402882041,0.043223311342030134,-0.014131023692571095,8.419858204433694e-06
21,0.11604570534523281,0.039054027178471167,-0.01411331972598561,8.552898179914337e-06
22,0.11552050144677256,0.035955880623945516,-0.014158118418838666,8.635991434857715e-06
23,0.1123075455282226,0.03368042201121698,-0.014097642745519758,8.679689017299097e-06
24,0.11005312380865147,0.031912408017526796,-0.014198754361600969,8.695538781466894e-06
25,0.1081254418868049,0.030834962729894146,-0.014171971336952699,8.666339454066474e-06
26,0.10643146468538606,0.02982403781436849,-0.014144172201795044,8.632308890810236e-06
27,0.10352398069639134,0.02923106315133992,-0.014233389202073097,8.569189049012493e-06
28,0.10286908697045856,0.028573417016236356,-0.014174648712183397,8.508374776283745e-06
29,0.09997727737125274,0.028050774825280424,-0.014179289940088486,8.435467862000223e-06
30,0.09900057172519046,0.02771438319139021,-0.014197376515914345,8.3462982729543e-06
31,0.09639315891591291,0.02739396638020401,-0.014211101746331164,8.253963642346207e-06
32,0.09480879627633401,0.026812446821196947,-0.014150444162199929,8.178084499377292e-06
33,0.09265708533861737,0.02628007275644125,-0.014221457340360262,8.097681529761758e-06
34,0.09123758187591749,0.02608876704882128,-0.014208875891195061,7.985971933521796e-06
35,0.09098420250526146,0.026151035930160674,-0.014250339486875319,7.85011889092857e-06
36,0.08692852820783788,0.026050204956441753,-0.014168412347108266,7.73015108279651e-06
37,0.08570468227738753,0.025344330712844296,-0.0142144590547524,7.65147888159845e-06
38,0.08432039356424324,0.025078920323131672,-0.014168033616821047,7.538034878962208e-06
39,0.08292648716615515,0.02463164397290051,-0.014193125045840384,7.434746748913312e-06
40,0.08137543595319711,0.024400526058638326,-0.014233008257678575,7.311040462809615e-06
41,0.07957931797089979,0.02465391287461489,-0.014210576902193264,7.143963557609823e-06
42,0.07748274514957174,0.02437423977090305,-0.01419335260554242,7.019232270977227e-06
43,0.07576367195203532,0.024076653579568504,-0.014228564684900268,6.8946569626859855e-06
44,0.07357380482370217,0.02385581569798153,-0.01420209363456285,6.762069915566826e-06
45,0.07222399733677755,0.02337478984066656,-0.014229242043404125,6.650303475908004e-06
46,0.06940700044808135,0.023055186852868875,-0.01415815370572449,6.524963282572571e-06
47,0.06825360808209413,0.02276400253083177,-0.014146344035653442,6.395182481355732e-06
48,0.0661232742020094,0.02245133875185115,-0.014227311072569311,6.26686687610345e-06
49,0.06465418335455954,0.02210800254037753,-0.014241070395542219,6.140937784948619e-06
50,0.06295956969424815,0.02205029707770195,-0.014239876797622094,5.986628821119666e-06
51,0.060555991362797865,0.02144732488980292,-0.014163655219616931,5.884666734345956e-06
52,0.06062964898667666,0.021188640279697146,-0.01420778193699754,5.746396709582768e-06
53,0.05691557088156722,0.021145155160665362,-0.014177126257927384,5.590947239397792e-06
54,0.056321261551758324,0.020813462133617247,-0.014147281610492238,5.458804025693098e-06
55,0.05442153000961586,0.02041457982393111,-0.014131174795831869,5.335893092706101e-06
56,0.05332333005784745,0.02015399043502331,-0.014058367869998676,5.197885457164375e-06
57,0.05060001865150901,0.01983014426851931,-0.013995313873992249,5.0708749768091366e-06
