epoch,train_loss,val_loss,spearman_rho,pred_std
1,0.032895540088415144,0.009849580690668996,0.607771399075819,0.08571624010801315
2,0.014809369954797957,0.009697484795031016,0.6243613606236369,0.08822828531265259
3,0.013000700316495365,0.00982508232776724,0.6391333001049656,0.08888766914606094
4,0.01154843588421742,0.008877791137208246,0.6426688933147968,0.09332655370235443
5,0.010867897502250142,0.008806409261497353,0.6463715040376661,0.09417810291051865
6,0.010557160476015674,0.009010721901239988,0.6298799766027211,0.08985671401023865
7,0.009734861570927832,0.009794699697063444,0.6433950867555601,0.09412641078233719
8,0.009249516378674242,0.01004629059072581,0.6302970796117439,0.09111522138118744
9,0.008563393809729153,0.010063649729029662,0.6305104950822167,0.09121791273355484
10,0.00799583525210619,0.009938158757588309,0.6267978118249268,0.09470564126968384
11,0.00786008603291379,0.010054255312418705,0.6350390283160996,0.09851323813199997
12,0.007452938549220562,0.009206572823391755,0.6372721882872421,0.09793492406606674
13,0.0069839190145333605,0.011855476061606656,0.6282840296158241,0.09432536363601685
14,0.00648556761112478,0.009437302075698872,0.6249664643153385,0.0935848131775856
15,0.006224286307270328,0.009793880630849168,0.6215970289558475,0.09359236806631088
16,0.006000491464303599,0.00944303288912429,0.6208930498733368,0.09507092833518982
17,0.005982980098989275,0.009537947270048315,0.6153560069651368,0.09540389478206635
