epoch,train_loss,val_loss,spearman_rho,pred_std
1,0.29188001872156344,0.05024915678613063,0.21167365473422514,0.10549134761095047
2,0.056751051803704225,0.03404481272886156,0.27725963852057883,0.09544795751571655
3,0.04134697707882487,0.025297453522665825,0.33125935485979363,0.09132269024848938
4,0.03441549876864367,0.016826256245239087,0.38676713819169006,0.0935724750161171
5,0.030469240754571573,0.015876008706137534,0.41152933374145795,0.0882350504398346
6,0.027351864145155197,0.014962522127143373,0.45043451246320815,0.08702640235424042
7,0.024773862911315222,0.012693586044777962,0.4685359848522277,0.08592726290225983
8,0.0229394212704132,0.01247417411726327,0.4878988626129032,0.08129217475652695
9,0.021118722299647473,0.011381327404585384,0.5108327224331404,0.0820646807551384
10,0.01913379027137365,0.010798383629224799,0.5275567105210451,0.08107127994298935
11,0.017483745857367217,0.01051414103104327,0.5379415618836194,0.07712199538946152
12,0.01604488877866535,0.00962229698790038,0.5613049954531998,0.0806686207652092
13,0.014726692260686305,0.010176960327015249,0.5732409399199647,0.07426678389310837
14,0.013950049038187423,0.009090928427593337,0.5870027408927592,0.07590815424919128
15,0.01292882896585733,0.00897700427354883,0.5991601457636299,0.07385765016078949
16,0.012264309311884677,0.008548811619273166,0.6115612966389529,0.07623055577278137
17,0.011598498697541969,0.00841577764650778,0.6176954183689543,0.07364334166049957
18,0.010952303887107903,0.008444783430351316,0.6279978291573687,0.07260357588529587
19,0.010493226611772263,0.00822262271360886,0.6340853776054262,0.07376240938901901
20,0.010004455625197339,0.008084682376741438,0.6388027764190136,0.07051350176334381
21,0.00977664966554684,0.007926779264244618,0.6448148129874494,0.07340087741613388
22,0.009439141170747385,0.008113030236708845,0.648208537510856,0.06981999427080154
23,0.009187646614925911,0.007808141455645748,0.6520450507981479,0.07088550925254822
24,0.008946722296511058,0.0077184779291308,0.6553324084588195,0.07308731228113174
25,0.00882545853536874,0.007654886488204546,0.657854384436173,0.0737660750746727
26,0.008611651984925063,0.007622486504936222,0.6615034420890483,0.07189074158668518
27,0.008535726940955418,0.007667736899298226,0.6643062173373762,0.07847883552312851
28,0.00840726912963772,0.00751752531898781,0.6653311097742478,0.0753135159611702
29,0.008319866293261034,0.00752940435654501,0.6681337044917924,0.07251737266778946
30,0.00826275172276036,0.007528689991949278,0.668723556835648,0.07035520672798157
31,0.008156885300328412,0.00743228163214235,0.6706181236497829,0.07369868457317352
32,0.008061827739608916,0.007417958850613209,0.6718336843532613,0.07287517189979553
33,0.007992535883313555,0.0074936023609117166,0.6733139977528573,0.0703260749578476
34,0.007863205787733052,0.007432996315702184,0.6739293837474295,0.06969369202852249
35,0.007898662467248992,0.00730850970636145,0.675757409928983,0.07496539503335953
36,0.007777196193563366,0.007308893522307871,0.6779688110551636,0.07502687722444534
37,0.0077707096446302006,0.0073841355590820125,0.6781577331833056,0.07451264560222626
38,0.007697154095108265,0.00724924007427166,0.6792939764483032,0.07546725124120712
39,0.007639560856656816,0.007289126202122785,0.6795920657174127,0.07354827970266342
40,0.007615696975466298,0.007223776505268224,0.6800711560598306,0.07677394151687622
41,0.007616930007981327,0.007183505737102626,0.6814555203719698,0.07750093191862106
42,0.007572026335048963,0.007187686910970265,0.6817054811602096,0.07814750075340271
43,0.00757885545113448,0.007244949736949472,0.6809459614214773,0.07484966516494751
44,0.00741478266293235,0.007205170753713233,0.6827698289472398,0.07526605576276779
45,0.007445789347740272,0.007254087261254787,0.6810825255496817,0.07503455877304077
46,0.0074270949951759655,0.007167346874303978,0.6826315094220382,0.07818745076656342
47,0.007327662444675524,0.007167124194404268,0.6827044810290628,0.07775218039751053
48,0.007377956351858529,0.007205161467664456,0.6824636675739841,0.07938338071107864
49,0.007279634605163891,0.0072706248450487765,0.683952430761211,0.07364056259393692
50,0.007274936596215108,0.007241938736875359,0.6822698493775975,0.07448453456163406
51,0.0072372221638652215,0.0071860938461554115,0.6832463626930455,0.0850357711315155
52,0.007224623527808,0.007189790755077837,0.6835709076771607,0.07653194665908813
53,0.007210529349734969,0.007135339983971862,0.6842427640431369,0.08213724941015244
54,0.007170709526528095,0.007142629858531855,0.6843412996558,0.07821157574653625
55,0.0071040324588865274,0.007143815614371922,0.6849574484866041,0.07937947660684586
56,0.007106005227304866,0.007128034981922049,0.6854183402982157,0.07930812239646912
57,0.007091616190663692,0.0072051748738001424,0.6842491530511549,0.07854608446359634
58,0.007082685171286065,0.0071404079220204805,0.6860197888300664,0.07762274146080017
59,0.007034231614348355,0.007242758816518977,0.6833391134297951,0.07257230579853058
60,0.0069936257136847145,0.0072040274905249505,0.6849731989192125,0.0784049853682518
61,0.007010586019739822,0.007134928980244339,0.6858871455650883,0.07983376830816269
62,0.006977667104526489,0.007140962951408964,0.6854872220054091,0.08402705937623978
63,0.006902747821433345,0.007121117103810983,0.6863920327974943,0.07953158020973206
64,0.006899978368211997,0.007169632741565993,0.6849481452231143,0.07893797010183334
65,0.006887089850040282,0.007126934452471564,0.6858778228035912,0.0796428844332695
66,0.006843978384814182,0.007172042536974458,0.6860374363073622,0.07552322000265121
67,0.006820917866509239,0.007131598127703701,0.6869054209578536,0.0787314772605896
68,0.006779806671624961,0.0071127396101756815,0.6870663145338318,0.08154135942459106
69,0.006752965700934496,0.007139815555860303,0.6869749579999546,0.07966049760580063
70,0.006794768454846559,0.007213540713045341,0.6858362832513987,0.07510921359062195
71,0.006737106705886895,0.007198489455790833,0.6871512135704971,0.08312760293483734
72,0.0066907600954684635,0.007249220657788607,0.6852281878638617,0.07383327186107635
73,0.006645106315404729,0.00711946783044966,0.6873104284736344,0.0802062377333641
74,0.006622651946658732,0.007145341696287206,0.6857634188052328,0.0784902349114418
75,0.006637105599903727,0.007142101449422611,0.6868833350982041,0.07703213393688202
76,0.0066173009607727006,0.007191143697054644,0.6863714784409198,0.07844869792461395
77,0.0066071468040728165,0.007147693772927969,0.6861024481083073,0.07990659773349762
78,0.006528263991090209,0.007114411467013593,0.6876138632851692,0.08247080445289612
79,0.006559273237692719,0.00717034307228133,0.6872262715963764,0.07504983246326447
80,0.006570332748569948,0.007242106876397697,0.6853996136428827,0.07427307963371277
81,0.006504390326190938,0.007148279902412155,0.6860169806514701,0.0794418528676033
82,0.006498952976573793,0.007233858398115949,0.6847524365256136,0.07480627298355103
83,0.006419929131049608,0.007236542435877837,0.6842070331914273,0.07675344496965408
84,0.0064568852793611175,0.007165972484146535,0.6862375727134298,0.08240997791290283
85,0.0063953781956330455,0.007167690038911304,0.6861349502738783,0.07720346748828888
86,0.006419956730868624,0.007191689239343225,0.6864711047595579,0.07776931673288345
87,0.006407131431586304,0.007245843987216443,0.683646551095776,0.077944315969944
88,0.006357158223008676,0.0072190261458797466,0.6845735902429968,0.07718466222286224
