epoch,train_loss,val_loss,spearman_rho,pred_std
1,0.05974789484245371,0.010998833295078274,0.6165570134508422,0.08365320414304733
2,0.024906755565027472,0.01287601186312644,0.6797189031249585,0.08484972268342972
3,0.02076387844035601,0.01292983956423427,0.7012811609151219,0.08484289795160294
4,0.019022710834640848,0.013203172736421607,0.7108416995010006,0.08509087562561035
5,0.017896155369880117,0.014245962097558214,0.7173646874193291,0.08408844470977783
6,0.0170345417478522,0.013325687457527118,0.7210499756577652,0.08187285810709
7,0.016217905322102467,0.012791032118855466,0.7259826152652499,0.08296511322259903
8,0.015596924836576783,0.011998239034102428,0.7299816471625569,0.08342785388231277
9,0.015140790812222043,0.011315628264367038,0.7329334496173026,0.0834275409579277
10,0.014569612207711257,0.010512841441985634,0.7343029183090739,0.08309455215930939
11,0.014337248170383335,0.0105243718364385,0.7357712817069589,0.08348651975393295
12,0.01385660341119701,0.009846791821544517,0.7394803787012172,0.0845848023891449
13,0.013626066237295613,0.00888568337449753,0.7397749063718694,0.08433288335800171
14,0.013160734932681994,0.008587086846766182,0.7421692844346599,0.08486824482679367
15,0.0129673247186553,0.008190184537202102,0.7417281791484845,0.08649042248725891
16,0.012556910105961336,0.0073811756709960515,0.7439530270852733,0.08557790517807007
17,0.012355197521460881,0.007442812950230239,0.7432482678109876,0.08434296399354935
18,0.012078372138795587,0.007382068324835277,0.7459364677230544,0.08707167208194733
19,0.01183097005211007,0.007161897471408963,0.7465836403212566,0.0840630829334259
20,0.011462263540608203,0.007586393343734169,0.7481178477935341,0.08616942167282104
21,0.011319147470322389,0.006815601240201807,0.7490280704998835,0.08662165701389313
22,0.011029959245930327,0.006934139485683399,0.7495762440946904,0.08614354580640793
23,0.010883830496403393,0.0067885836565462045,0.7490576284472946,0.08502553403377533
24,0.010614451046817486,0.006463260961895804,0.7493038673814932,0.08488810062408447
25,0.010383611657106023,0.006511891800775811,0.7516812312313154,0.08650899678468704
26,0.010212601421345127,0.006212368560472756,0.7506019349638493,0.08826656639575958
27,0.01004681000811476,0.006243904788078636,0.7510495707715416,0.08740711212158203
28,0.009869078946844165,0.006269985655919396,0.7513870153395511,0.0876956582069397
29,0.009707051615215196,0.006277941491286518,0.7519713388422455,0.08808941394090652
30,0.009636167443285248,0.0060177699814410015,0.752124746455134,0.08776558190584183
31,0.009407306081650765,0.005994341662460438,0.7530579463537467,0.08812312036752701
32,0.009310728729719754,0.006057927913900674,0.7534450560494755,0.08782318234443665
33,0.00904370305805012,0.005987518746157448,0.7544471775750451,0.08833693712949753
34,0.008959492214308688,0.005991530489888958,0.7547300073792816,0.08741672337055206
35,0.008805483144611746,0.005941480054374834,0.7545046506612707,0.08815620094537735
36,0.00860424120885901,0.0059030301590424685,0.7553935432374236,0.08840878307819366
37,0.008516344258043516,0.005931597430732979,0.7556726371305477,0.08777759224176407
38,0.00843058177853978,0.00583566729374438,0.7550089340622477,0.0883382186293602
39,0.008292233805551245,0.005872708712571517,0.7559143214861865,0.08828150480985641
40,0.008137476998468344,0.005874533262331732,0.7562133641417748,0.08827811479568481
41,0.007984368196953362,0.005784678926976625,0.7559886409082025,0.08963941782712936
42,0.00788698127207654,0.005825477016149928,0.7566592689761354,0.08773154765367508
43,0.007764999668266371,0.005930093016971054,0.7571046263677343,0.08864589780569077
44,0.007718254385713186,0.0058634249264959415,0.7561706605240456,0.0882965549826622
45,0.0077081753685423905,0.00579211640498707,0.7567204164897399,0.08916601538658142
46,0.007521147127055863,0.0057848404931061725,0.7572716709974356,0.08872261643409729
47,0.007384816858562574,0.005751543874134362,0.7575890282368397,0.0901956632733345
48,0.007404966365776915,0.005790074204965832,0.7569863842787872,0.08852068334817886
49,0.007183007899617513,0.005825607568974737,0.7569231148408369,0.08880633860826492
50,0.007140127045618532,0.005755833133875126,0.7578624337004523,0.08920760452747345
51,0.007035363618871606,0.005758912550945304,0.757901612249733,0.08943033963441849
52,0.007026398649306146,0.005766054157314955,0.7580520738987376,0.08929334580898285
53,0.006870380642875032,0.005760189425244058,0.7576788353371966,0.08869290351867676
54,0.006820647308136729,0.005789728214026811,0.7573380248616332,0.09007427096366882
55,0.006738935832085145,0.005783651158819106,0.7584148116887448,0.08853878080844879
56,0.00667511902286297,0.005758623510513222,0.7587222643578585,0.08905582875013351
57,0.0065849517382815205,0.005825832291530486,0.7575503304560411,0.08767352253198624
58,0.0065082603992628624,0.0057669797779131326,0.7582895740197036,0.08905310183763504
59,0.006429330821839804,0.005817508717512599,0.757587028405468,0.08701740205287933
60,0.006406413941459431,0.005784161418242713,0.7579919643370882,0.08896396309137344
61,0.006325910496703081,0.005772544591093525,0.7576324095427504,0.08906571567058563
62,0.006292390629529425,0.005780870223255401,0.7574084813135681,0.08825071901082993
63,0.006192314639678625,0.005754345775049169,0.7589414619878343,0.0900898352265358
64,0.006119152342564325,0.005759898176098814,0.7585361481317093,0.08916576951742172
65,0.006019315936254016,0.005759323887663751,0.7587650487385457,0.08842867612838745
66,0.006020450350935987,0.005770887310900423,0.758323343300554,0.0880356952548027
67,0.005917883805683396,0.0057585510351628785,0.7579622537568947,0.08861462771892548
