epoch,train_loss,val_loss,spearman_rho,pred_std
1,0.035301867800951,0.011383745877086654,0.663217440568545,0.08830773830413818
2,0.019924189847045474,0.012093179437001498,0.6827966056980912,0.08574327826499939
3,0.01803901879986127,0.01029279291061189,0.6912769126878135,0.08913550525903702
4,0.016690792899992733,0.009633346869037914,0.7022927658456645,0.08490679413080215
5,0.015761890223622323,0.008824391602480023,0.7031509250711964,0.08629634231328964
6,0.014765837130612797,0.008777839234967628,0.7082431538450131,0.0914873257279396
7,0.01384714635445012,0.008660833644079465,0.7026102905350905,0.08695323765277863
8,0.013035980025099383,0.00835631522296489,0.7095643486941835,0.08765418827533722
9,0.012247830733325747,0.007846108047738254,0.7104726084698368,0.08615700155496597
10,0.011752544226414627,0.007625802645130659,0.7170839476452001,0.08530574291944504
11,0.01114013035694758,0.007634917091636997,0.7143158285549243,0.08734026551246643
12,0.01071767722417911,0.007628956821838489,0.7160158029977891,0.08574072271585464
13,0.010160015390647783,0.007593975678998434,0.7154287411768331,0.08820980787277222
14,0.009770096263289452,0.007697026726018774,0.7175125819063404,0.08917830139398575
15,0.009345220426718395,0.007584984745632133,0.7164523036550237,0.08671966940164566
16,0.009124271028902795,0.007593232716850197,0.7150848043617144,0.08828198909759521
17,0.00886207353538937,0.007675780885098803,0.7198521341886647,0.08442893624305725
18,0.008517694075240029,0.0075717397642602454,0.7204331363503791,0.08638834208250046
19,0.008264369733466042,0.007570099971334076,0.7192721344438306,0.08911788463592529
20,0.008019713813852932,0.0075880981813961895,0.7187393950023684,0.0850212574005127
21,0.007721750336554315,0.007594522274233973,0.7215361475744229,0.08433105051517487
22,0.007617434003783597,0.007570342222749948,0.7215305721806452,0.08735928684473038
23,0.007313164202537801,0.007743800564827654,0.719853019629899,0.08446889370679855
24,0.0071064670910437906,0.007575633615231457,0.7233597610135858,0.08506830036640167
25,0.006949781333323982,0.00767660621191188,0.7212128920064594,0.08878129720687866
26,0.006735911978118949,0.007706629588604531,0.7195854418299293,0.08858898282051086
27,0.006627426023077634,0.007665816644210129,0.7198629493925306,0.0896294116973877
28,0.006478309223386976,0.007646343899819581,0.7201415659805623,0.09003141522407532
29,0.006273448316587342,0.007662978263527545,0.7198218061575167,0.0872795432806015
30,0.0061844545691377584,0.00776603841316179,0.7196062979134773,0.08857455849647522
31,0.006028010290695562,0.00770909067236367,0.719223127989111,0.0868082195520401
32,0.0059038974945743875,0.0077821903622320105,0.7196650696268719,0.09105782210826874
33,0.005739010035329395,0.007855250239491749,0.7193149375037566,0.08683233708143234
34,0.005646287434465355,0.007754126305257978,0.7167138113185728,0.0872744470834732
35,0.005498971286498838,0.007778062886466113,0.7173666309474247,0.08605552464723587
36,0.005385365072058307,0.007753809951584357,0.7188171675507224,0.08909784257411957
37,0.005283491047306193,0.007798469380695404,0.718018559076971,0.08929280191659927
38,0.005168427669091357,0.0077849674155346625,0.7186349403625298,0.09221958369016647
39,0.00511721187705795,0.007811488760936487,0.7198809858747665,0.08838891237974167
